Customer ID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment,Revenue,Orders,CLV_Estimate
C14316,10,23,6100.6155,4,4,4,12,Loyal Customers,6100.6155,23,9150.92325
C14317,78,4,507.789,1,1,1,3,At Risk,507.789,4,761.6835
C14318,116,7,2372.612,1,2,3,6,Needs Attention,2372.612,7,3558.918
C14319,37,16,3921.3025000000002,2,4,4,10,Loyal Customers,3921.3025000000002,16,5881.953750000001
C14320,8,31,7569.2015,4,5,5,14,Champions,7569.2015,31,11353.80225
C14321,3,2,537.0425,5,1,1,7,Potential Loyalists,537.0425,2,805.56375
C14322,209,3,988.965,1,1,1,3,At Risk,988.965,3,1483.4475
C14323,446,3,499.06100000000004,1,1,1,3,At Risk,499.06100000000004,3,748.5915
C14324,3,15,3676.416,5,4,4,13,Champions,3676.416,15,5514.624
C14325,4,36,8187.9635,5,5,5,15,Champions,8187.9635,36,12281.94525
C14326,76,15,2505.6385,1,4,3,8,Potential Loyalists,2505.6385,15,3758.45775
C14327,30,8,2154.8705,3,2,3,8,Potential Loyalists,2154.8705,8,3232.30575
C14328,176,10,2139.198,1,3,3,7,Potential Loyalists,2139.198,10,3208.7969999999996
C14329,30,12,2793.357,3,3,3,9,Potential Loyalists,2793.357,12,4190.0355
C14330,151,8,1336.2105,1,2,2,5,Needs Attention,1336.2105,8,2004.3157499999998
C14331,19,8,1896.3565,3,2,2,7,Potential Loyalists,1896.3565,8,2844.5347500000003
C14332,76,10,1544.653,1,3,2,6,Needs Attention,1544.653,10,2316.9795
C14333,123,7,1986.391,1,2,2,5,Needs Attention,1986.391,7,2979.5865000000003
C14334,43,5,1060.057,2,1,1,4,Needs Attention,1060.057,5,1590.0855000000001
C14335,20,7,1756.4940000000001,3,2,2,7,Potential Loyalists,1756.4940000000001,7,2634.741
C14336,41,5,708.0405000000001,2,1,1,4,Needs Attention,708.0405000000001,5,1062.06075
C14337,4,11,2269.9075000000003,5,3,3,11,Loyal Customers,2269.9075000000003,11,3404.8612500000004
C14338,70,9,2615.6169999999997,1,2,3,6,Needs Attention,2615.6169999999997,9,3923.4254999999994
C14339,12,30,7602.9815,4,5,5,14,Champions,7602.9815,30,11404.472249999999
C14340,29,11,1799.727,3,3,2,8,Potential Loyalists,1799.727,11,2699.5905000000002
C14341,16,43,13096.685,3,5,5,13,Champions,13096.685,43,19645.0275
C14342,24,40,9546.9585,3,5,5,13,Champions,9546.9585,40,14320.437750000001
C14343,17,20,5717.2245,3,4,4,11,Loyal Customers,5717.2245,20,8575.83675
C14344,1,10,2726.838,5,3,3,11,Loyal Customers,2726.838,10,4090.2570000000005
C14345,8,41,10052.869,4,5,5,14,Champions,10052.869,41,15079.303500000002
C14346,53,5,1938.12,2,1,2,5,Needs Attention,1938.12,5,2907.18
C14347,2,39,12090.5695,5,5,5,15,Champions,12090.5695,39,18135.85425
C14348,6,6,1919.949,4,1,2,7,Potential Loyalists,1919.949,6,2879.9235
C14349,11,9,2045.8085,4,2,2,8,Potential Loyalists,2045.8085,9,3068.71275
C14350,215,2,651.1139999999999,1,1,1,3,At Risk,651.1139999999999,2,976.6709999999998
C14351,27,7,1221.7535,3,2,2,7,Potential Loyalists,1221.7535,7,1832.6302500000002
C14352,10,23,6625.845,4,4,4,12,Loyal Customers,6625.845,23,9938.7675
C14353,110,1,230.99599999999998,1,1,1,3,At Risk,230.99599999999998,1,346.49399999999997
C14354,12,49,11566.1155,4,5,5,14,Champions,11566.1155,49,17349.17325
C14355,12,12,2057.0125000000003,4,3,2,9,Potential Loyalists,2057.0125000000003,12,3085.51875
C14356,30,11,3166.9114999999997,3,3,3,9,Potential Loyalists,3166.9114999999997,11,4750.367249999999
C14357,38,8,2140.043,2,2,3,7,Potential Loyalists,2140.043,8,3210.0645000000004
C14358,1,12,2825.33,5,3,3,11,Loyal Customers,2825.33,12,4237.995
C14359,26,32,7721.2965,3,5,5,13,Champions,7721.2965,32,11581.94475
C14360,45,9,1801.386,2,2,2,6,Needs Attention,1801.386,9,2702.0789999999997
C14361,207,4,750.134,1,1,1,3,At Risk,750.134,4,1125.201
C14362,13,55,13984.568500000001,4,5,5,14,Champions,13984.568500000001,55,20976.852750000002
C14363,6,8,1105.627,4,2,1,7,Potential Loyalists,1105.627,8,1658.4405
C14364,9,10,1503.212,4,3,2,9,Potential Loyalists,1503.212,10,2254.818
C14365,1,45,10224.9805,5,5,5,15,Champions,10224.9805,45,15337.47075
C14366,95,5,844.7570000000001,1,1,1,3,At Risk,844.7570000000001,5,1267.1355
C14367,2,13,2438.704,5,3,3,11,Loyal Customers,2438.704,13,3658.0560000000005
C14368,20,9,3717.658,3,2,4,9,Potential Loyalists,3717.658,9,5576.487
C14369,10,17,3231.8645,4,4,3,11,Loyal Customers,3231.8645,17,4847.79675
C14370,191,3,585.547,1,1,1,3,At Risk,585.547,3,878.3205
C14371,50,12,3485.193,2,3,4,9,Potential Loyalists,3485.193,12,5227.789500000001
C14372,212,7,2161.1969999999997,1,2,3,6,Needs Attention,2161.1969999999997,7,3241.7954999999993
C14373,94,5,1808.58,1,1,2,4,Needs Attention,1808.58,5,2712.87
C14374,7,10,2169.1565,4,3,3,10,Loyal Customers,2169.1565,10,3253.73475
C14375,43,18,5318.5755,2,4,4,10,Loyal Customers,5318.5755,18,7977.86325
C14376,31,29,6751.652,2,5,4,11,Loyal Customers,6751.652,29,10127.478
C14377,6,28,7893.095,4,4,5,13,Champions,7893.095,28,11839.6425
C14378,174,3,570.5895,1,1,1,3,At Risk,570.5895,3,855.8842500000001
C14379,17,9,3409.7915000000003,3,2,4,9,Potential Loyalists,3409.7915000000003,9,5114.687250000001
C14380,256,8,1328.0345,1,2,2,5,Needs Attention,1328.0345,8,1992.05175
C14381,57,5,1891.8010000000002,2,1,2,5,Needs Attention,1891.8010000000002,5,2837.7015
C14382,7,35,9615.4235,4,5,5,14,Champions,9615.4235,35,14423.135250000001
C14384,58,5,489.19,2,1,1,4,Needs Attention,489.19,5,733.785
C14385,1,11,2594.9575,5,3,3,11,Loyal Customers,2594.9575,11,3892.4362499999997
C14386,14,37,9763.549,3,5,5,13,Champions,9763.549,37,14645.323500000002
C14387,659,1,108.61200000000001,1,1,1,3,At Risk,108.61200000000001,1,162.918
C14388,28,8,1695.579,3,2,2,7,Potential Loyalists,1695.579,8,2543.3685
C14389,199,8,1423.6465,1,2,2,5,Needs Attention,1423.6465,8,2135.46975
C14390,25,8,1070.5149999999999,3,2,1,6,Needs Attention,1070.5149999999999,8,1605.7724999999998
C14391,3,54,17528.775,5,5,5,15,Champions,17528.775,54,26293.162500000002
C14392,155,10,2774.122,1,3,3,7,Potential Loyalists,2774.122,10,4161.183
C14393,229,3,1335.573,1,1,2,4,Needs Attention,1335.573,3,2003.3595
C14394,3,18,5552.0960000000005,5,4,4,13,Champions,5552.0960000000005,18,8328.144
C14395,17,3,622.386,3,1,1,5,Needs Attention,622.386,3,933.579
C14396,52,10,2013.5794999999998,2,3,2,7,Potential Loyalists,2013.5794999999998,10,3020.3692499999997
C14397,35,4,715.981,2,1,1,4,Needs Attention,715.981,4,1073.9715
C14398,157,4,835.83,1,1,1,3,At Risk,835.83,4,1253.7450000000001
C14399,8,25,6566.443,4,4,4,12,Loyal Customers,6566.443,25,9849.6645
C14400,13,47,12249.8585,4,5,5,14,Champions,12249.8585,47,18374.78775
C14401,114,7,1175.508,1,2,1,4,Needs Attention,1175.508,7,1763.2620000000002
C14402,76,7,2040.2269999999999,1,2,2,5,Needs Attention,2040.2269999999999,7,3060.3405
C14403,44,6,1227.9135,2,1,2,5,Needs Attention,1227.9135,6,1841.8702500000002
C14404,54,4,1530.942,2,1,2,5,Needs Attention,1530.942,4,2296.413
C14405,39,3,403.068,2,1,1,4,Needs Attention,403.068,3,604.602
C14406,3,20,6389.5035,5,4,4,13,Champions,6389.5035,20,9584.25525
C14407,5,17,3009.531,5,4,3,12,Loyal Customers,3009.531,17,4514.2965
C14408,74,13,3254.306,1,3,3,7,Potential Loyalists,3254.306,13,4881.459
C14409,143,7,1528.3315,1,2,2,5,Needs Attention,1528.3315,7,2292.49725
C14410,24,15,3401.211,3,4,4,11,Loyal Customers,3401.211,15,5101.8165
C14411,27,10,4140.913500000001,3,3,4,10,Loyal Customers,4140.913500000001,10,6211.370250000001
C14412,18,5,1096.588,3,1,1,5,Needs Attention,1096.588,5,1644.882
C14413,53,9,2328.672,2,2,3,7,Potential Loyalists,2328.672,9,3493.008
C14414,51,4,1212.6329999999998,2,1,1,4,Needs Attention,1212.6329999999998,4,1818.9494999999997
C14415,9,42,12648.5805,4,5,5,14,Champions,12648.5805,42,18972.870750000002
C14416,1,8,2816.6679999999997,5,2,3,10,Loyal Customers,2816.6679999999997,8,4225.0019999999995
C14417,5,33,7590.4185,5,5,5,15,Champions,7590.4185,33,11385.62775
C14418,98,8,1207.6970000000001,1,2,1,4,Needs Attention,1207.6970000000001,8,1811.5455000000002
C14419,19,12,3252.416,3,3,3,9,Potential Loyalists,3252.416,12,4878.624
C14420,16,7,1164.0665000000001,3,2,1,6,Needs Attention,1164.0665000000001,7,1746.0997500000003
C14421,435,1,157.131,1,1,1,3,At Risk,157.131,1,235.69650000000001
C14422,68,11,2720.4139999999998,2,3,3,8,Potential Loyalists,2720.4139999999998,11,4080.6209999999996
C14423,4,4,531.7475,5,1,1,7,Potential Loyalists,531.7475,4,797.6212499999999
C14424,38,9,3753.89,2,2,4,8,Potential Loyalists,3753.89,9,5630.835
C14425,20,56,16458.795,3,5,5,13,Champions,16458.795,56,24688.192499999997
C14426,11,12,3396.6099999999997,4,3,4,11,Loyal Customers,3396.6099999999997,12,5094.914999999999
C14427,3,42,12295.082,5,5,5,15,Champions,12295.082,42,18442.623
C14428,215,4,1143.1095,1,1,1,3,At Risk,1143.1095,4,1714.66425
C14429,16,6,1345.931,3,1,2,6,Needs Attention,1345.931,6,2018.8965
C14430,1,41,9806.1655,5,5,5,15,Champions,9806.1655,41,14709.248249999999
C14431,21,12,4233.1645,3,3,4,10,Loyal Customers,4233.1645,12,6349.74675
C14432,72,10,3083.3805,1,3,3,7,Potential Loyalists,3083.3805,10,4625.070750000001
C14433,1,13,2924.911,5,3,3,11,Loyal Customers,2924.911,13,4387.3665
C14434,9,29,7032.2025,4,5,5,14,Champions,7032.2025,29,10548.303750000001
C14435,5,8,1569.0529999999999,5,2,2,9,Potential Loyalists,1569.0529999999999,8,2353.5795
C14436,170,7,2905.1304999999998,1,2,3,6,Needs Attention,2905.1304999999998,7,4357.69575
C14437,50,5,1006.097,2,1,1,4,Needs Attention,1006.097,5,1509.1455
C14438,33,25,6829.372,2,4,4,10,Loyal Customers,6829.372,25,10244.058
C14439,51,5,1549.44,2,1,2,5,Needs Attention,1549.44,5,2324.16
C14440,2,5,1549.116,5,1,2,8,Potential Loyalists,1549.116,5,2323.674
C14441,6,38,11406.7255,4,5,5,14,Champions,11406.7255,38,17110.08825
C14442,15,38,9801.5865,3,5,5,13,Champions,9801.5865,38,14702.37975
C14443,1,26,6030.229,5,4,4,13,Champions,6030.229,26,9045.3435
C14444,129,9,1729.1689999999999,1,2,2,5,Needs Attention,1729.1689999999999,9,2593.7535
C14445,4,26,5992.428,5,4,4,13,Champions,5992.428,26,8988.642
C14446,4,29,6954.4135,5,5,5,15,Champions,6954.4135,29,10431.62025
C14447,110,9,2081.3815,1,2,3,6,Needs Attention,2081.3815,9,3122.07225
C14448,4,41,10218.564,5,5,5,15,Champions,10218.564,41,15327.846000000001
C14449,10,34,6864.3825,4,5,5,14,Champions,6864.3825,34,10296.57375
C14450,47,15,2746.9515,2,4,3,9,Potential Loyalists,2746.9515,15,4120.427250000001
C14451,19,13,2167.301,3,3,3,9,Potential Loyalists,2167.301,13,3250.9515
C14452,36,5,2660.1045000000004,2,1,3,6,Needs Attention,2660.1045000000004,5,3990.1567500000006
C14453,13,34,8707.5715,4,5,5,14,Champions,8707.5715,34,13061.357250000001
C14454,66,6,2916.268,2,1,3,6,Needs Attention,2916.268,6,4374.402
C14455,404,3,390.4275,1,1,1,3,At Risk,390.4275,3,585.64125
C14456,56,9,1877.2305,2,2,2,6,Needs Attention,1877.2305,9,2815.84575
C14457,159,7,1894.584,1,2,2,5,Needs Attention,1894.584,7,2841.876
C14458,17,28,8656.987,3,4,5,12,Loyal Customers,8656.987,28,12985.480499999998
C14459,2,14,3002.8295000000003,5,4,3,12,Loyal Customers,3002.8295000000003,14,4504.244250000001
C14460,43,6,1400.188,2,1,2,5,Needs Attention,1400.188,6,2100.282
C14461,20,11,2513.233,3,3,3,9,Potential Loyalists,2513.233,11,3769.8495000000003
C14462,32,7,1450.7845,2,2,2,6,Needs Attention,1450.7845,7,2176.17675
C14463,88,4,783.4225,1,1,1,3,At Risk,783.4225,4,1175.13375
C14464,6,28,7156.319,4,4,5,13,Champions,7156.319,28,10734.478500000001
C14465,39,5,547.8905000000001,2,1,1,4,Needs Attention,547.8905000000001,5,821.8357500000002
C14466,10,11,2786.6195,4,3,3,10,Loyal Customers,2786.6195,11,4179.929249999999
C14467,7,11,3704.4795,4,3,4,11,Loyal Customers,3704.4795,11,5556.71925
C14468,57,7,1503.599,2,2,2,6,Needs Attention,1503.599,7,2255.3985
C14469,7,12,2451.326,4,3,3,10,Loyal Customers,2451.326,12,3676.989
C14470,131,2,241.076,1,1,1,3,At Risk,241.076,2,361.614
C14471,18,21,5392.0335,3,4,4,11,Loyal Customers,5392.0335,21,8088.050249999999
C14472,9,37,8204.6935,4,5,5,14,Champions,8204.6935,37,12307.040249999998
C14473,8,20,6882.65,4,4,5,13,Champions,6882.65,20,10323.974999999999
C14474,90,11,2857.511,1,3,3,7,Potential Loyalists,2857.511,11,4286.2665
C14475,35,10,2368.885,2,3,3,8,Potential Loyalists,2368.885,10,3553.3275000000003
C14476,29,11,3466.3849999999998,3,3,4,10,Loyal Customers,3466.3849999999998,11,5199.577499999999
C14477,10,34,8457.669,4,5,5,14,Champions,8457.669,34,12686.503499999999
C14478,31,10,1110.3425,2,3,1,6,Needs Attention,1110.3425,10,1665.51375
C14479,127,9,4048.9775,1,2,4,7,Potential Loyalists,4048.9775,9,6073.4662499999995
C14480,281,2,148.174,1,1,1,3,At Risk,148.174,2,222.26100000000002
C14481,23,6,814.8670000000001,3,1,1,5,Needs Attention,814.8670000000001,6,1222.3005
C14482,3,25,7339.144,5,4,5,14,Champions,7339.144,25,11008.716
C14483,40,11,3233.4415,2,3,3,8,Potential Loyalists,3233.4415,11,4850.162249999999
C14484,18,28,7941.048,3,4,5,12,Loyal Customers,7941.048,28,11911.572
C14485,49,3,1546.4595,2,1,2,5,Needs Attention,1546.4595,3,2319.68925
C14486,9,20,4251.232,4,4,4,12,Loyal Customers,4251.232,20,6376.848
C14487,47,41,13573.172,2,5,5,12,Loyal Customers,13573.172,41,20359.758
C14488,28,9,2091.3515,3,2,3,8,Potential Loyalists,2091.3515,9,3137.02725
C14489,351,3,332.0,1,1,1,3,At Risk,332.0,3,498.0
C14490,12,12,2376.385,4,3,3,10,Loyal Customers,2376.385,12,3564.5775000000003
C14491,9,41,13468.7055,4,5,5,14,Champions,13468.7055,41,20203.058250000002
C14492,11,28,7933.072,4,4,5,13,Champions,7933.072,28,11899.608
C14493,101,12,3285.0310000000004,1,3,4,8,Potential Loyalists,3285.0310000000004,12,4927.5465
C14494,8,24,7881.104,4,4,5,13,Champions,7881.104,24,11821.656
C14495,16,9,1982.478,3,2,2,7,Potential Loyalists,1982.478,9,2973.717
C14496,1,16,4358.514,5,4,4,13,Champions,4358.514,16,6537.771000000001
C14497,6,32,6060.537,4,5,4,13,Champions,6060.537,32,9090.8055
C14498,181,3,904.7565,1,1,1,3,At Risk,904.7565,3,1357.13475
C14499,2,4,909.5035,5,1,1,7,Potential Loyalists,909.5035,4,1364.2552500000002
C14500,93,2,819.33,1,1,1,3,At Risk,819.33,2,1228.9950000000001
C14501,14,5,1426.137,3,1,2,6,Needs Attention,1426.137,5,2139.2055
C14502,302,1,584.5600000000001,1,1,1,3,At Risk,584.5600000000001,1,876.8400000000001
C14503,27,12,2026.595,3,3,2,8,Potential Loyalists,2026.595,12,3039.8925
C14504,54,5,831.0625,2,1,1,4,Needs Attention,831.0625,5,1246.59375
C14505,54,8,2291.9,2,2,3,7,Potential Loyalists,2291.9,8,3437.8500000000004
C14506,8,8,1324.156,4,2,2,8,Potential Loyalists,1324.156,8,1986.234
C14507,370,3,389.1915,1,1,1,3,At Risk,389.1915,3,583.7872500000001
C14508,35,4,1323.3005,2,1,2,5,Needs Attention,1323.3005,4,1984.95075
C14509,47,4,1399.873,2,1,2,5,Needs Attention,1399.873,4,2099.8095000000003
C14510,63,20,4711.6915,2,4,4,10,Loyal Customers,4711.6915,20,7067.537249999999
C14511,6,33,7593.4955,4,5,5,14,Champions,7593.4955,33,11390.24325
C14512,7,49,10265.882,4,5,5,14,Champions,10265.882,49,15398.823
C14513,2,51,14967.0355,5,5,5,15,Champions,14967.0355,51,22450.55325
C14514,5,45,10025.3815,5,5,5,15,Champions,10025.3815,45,15038.07225
C14515,59,6,671.315,2,1,1,4,Needs Attention,671.315,6,1006.9725000000001
C14516,24,5,1735.5230000000001,3,1,2,6,Needs Attention,1735.5230000000001,5,2603.2845
C14517,135,10,2520.0875,1,3,3,7,Potential Loyalists,2520.0875,10,3780.1312500000004
C14518,54,5,1297.5810000000001,2,1,2,5,Needs Attention,1297.5810000000001,5,1946.3715000000002
C14519,53,6,3130.129,2,1,3,6,Needs Attention,3130.129,6,4695.193499999999
C14520,1,44,11731.5535,5,5,5,15,Champions,11731.5535,44,17597.33025
C14521,2,25,5795.332,5,4,4,13,Champions,5795.332,25,8692.998
C14522,12,32,6667.6939999999995,4,5,4,13,Champions,6667.6939999999995,32,10001.541
C14523,9,28,6048.15,4,4,4,12,Loyal Customers,6048.15,28,9072.224999999999
C14524,48,8,1736.8654999999999,2,2,2,6,Needs Attention,1736.8654999999999,8,2605.29825
C14525,96,6,1543.5255,1,1,2,4,Needs Attention,1543.5255,6,2315.28825
C14526,47,12,3314.2815,2,3,4,9,Potential Loyalists,3314.2815,12,4971.42225
C14527,122,7,1974.4524999999999,1,2,2,5,Needs Attention,1974.4524999999999,7,2961.67875
C14528,93,9,2962.324,1,2,3,6,Needs Attention,2962.324,9,4443.486
C14529,1,38,9844.364,5,5,5,15,Champions,9844.364,38,14766.545999999998
C14530,40,28,6271.965,2,4,4,10,Loyal Customers,6271.965,28,9407.9475
C14531,20,7,2855.94,3,2,3,8,Potential Loyalists,2855.94,7,4283.91
C14532,12,14,2512.653,4,4,3,11,Loyal Customers,2512.653,14,3768.9794999999995
C14533,2,53,12304.541,5,5,5,15,Champions,12304.541,53,18456.8115
C14534,5,22,5385.7665,5,4,4,13,Champions,5385.7665,22,8078.64975
C14536,3,13,2786.2380000000003,5,3,3,11,Loyal Customers,2786.2380000000003,13,4179.357
C14537,7,37,7749.2705,4,5,5,14,Champions,7749.2705,37,11623.90575
C14538,10,20,6278.073,4,4,4,12,Loyal Customers,6278.073,20,9417.1095
C14539,4,14,3646.208,5,4,4,13,Champions,3646.208,14,5469.312
C14540,5,33,7821.096,5,5,5,15,Champions,7821.096,33,11731.644
C14541,5,8,1429.51,5,2,2,9,Potential Loyalists,1429.51,8,2144.265
C14542,42,26,6606.781,2,4,4,10,Loyal Customers,6606.781,26,9910.1715
C14543,262,1,121.94,1,1,1,3,At Risk,121.94,1,182.91
C14544,20,35,9153.606,3,5,5,13,Champions,9153.606,35,13730.409
C14545,37,10,2519.7645,2,3,3,8,Potential Loyalists,2519.7645,10,3779.6467500000003
C14546,3,14,4178.4605,5,4,4,13,Champions,4178.4605,14,6267.69075
C14547,45,7,1741.25,2,2,2,6,Needs Attention,1741.25,7,2611.875
C14548,2,33,6977.0075,5,5,5,15,Champions,6977.0075,33,10465.51125
C14549,5,34,6554.601,5,5,4,14,Champions,6554.601,34,9831.9015
C14550,3,9,2829.793,5,2,3,10,Loyal Customers,2829.793,9,4244.6895
C14551,25,3,594.5775,3,1,1,5,Needs Attention,594.5775,3,891.86625
C14552,5,46,13626.704,5,5,5,15,Champions,13626.704,46,20440.056
C14553,68,13,2111.9275,2,3,3,8,Potential Loyalists,2111.9275,13,3167.8912499999997
C14554,9,16,3044.864,4,4,3,11,Loyal Customers,3044.864,16,4567.296
C14555,78,5,534.594,1,1,1,3,At Risk,534.594,5,801.8910000000001
C14556,260,6,1159.426,1,1,1,3,At Risk,1159.426,6,1739.139
C14557,8,33,7001.2575,4,5,5,14,Champions,7001.2575,33,10501.88625
C14558,41,27,6752.35,2,4,4,10,Loyal Customers,6752.35,27,10128.525000000001
C14559,22,8,1872.653,3,2,2,7,Potential Loyalists,1872.653,8,2808.9795
C14560,16,30,7278.923500000001,3,5,5,13,Champions,7278.923500000001,30,10918.385250000001
C14561,6,43,13360.8535,4,5,5,14,Champions,13360.8535,43,20041.28025
C14562,125,1,273.78000000000003,1,1,1,3,At Risk,273.78000000000003,1,410.6700000000001
C14563,19,10,3156.773,3,3,3,9,Potential Loyalists,3156.773,10,4735.1595
C14564,37,5,1510.0755,2,1,2,5,Needs Attention,1510.0755,5,2265.11325
C14565,4,31,7339.802,5,5,5,15,Champions,7339.802,31,11009.703
C14566,35,6,1221.561,2,1,2,5,Needs Attention,1221.561,6,1832.3415
C14567,6,10,2085.9315,4,3,3,10,Loyal Customers,2085.9315,10,3128.89725
C14568,131,3,430.846,1,1,1,3,At Risk,430.846,3,646.269
C14569,16,9,2133.739,3,2,3,8,Potential Loyalists,2133.739,9,3200.6085000000003
C14570,53,35,7707.0795,2,5,5,12,Loyal Customers,7707.0795,35,11560.61925
C14571,16,12,2382.93,3,3,3,9,Potential Loyalists,2382.93,12,3574.3949999999995
C14572,4,45,9978.267,5,5,5,15,Champions,9978.267,45,14967.4005
C14573,14,11,3492.1315000000004,3,3,4,10,Loyal Customers,3492.1315000000004,11,5238.197250000001
C14574,3,15,2310.3585000000003,5,4,3,12,Loyal Customers,2310.3585000000003,15,3465.5377500000004
C14575,9,32,8382.27,4,5,5,14,Champions,8382.27,32,12573.405
C14576,246,8,2126.198,1,2,3,6,Needs Attention,2126.198,8,3189.2969999999996
C14577,6,16,6074.861,4,4,4,12,Loyal Customers,6074.861,16,9112.2915
C14578,5,3,1101.239,5,1,1,7,Potential Loyalists,1101.239,3,1651.8585
C14579,1,28,5753.678,5,4,4,13,Champions,5753.678,28,8630.517
C14580,4,4,631.3325,5,1,1,7,Potential Loyalists,631.3325,4,946.99875
C14581,222,3,620.988,1,1,1,3,At Risk,620.988,3,931.4820000000001
C14582,69,10,3497.4055000000003,2,3,4,9,Potential Loyalists,3497.4055000000003,10,5246.10825
C14583,11,5,1440.3915,4,1,2,7,Potential Loyalists,1440.3915,5,2160.58725
C14584,5,31,6947.201,5,5,5,15,Champions,6947.201,31,10420.8015
C14585,2,38,8427.0115,5,5,5,15,Champions,8427.0115,38,12640.51725
C14586,72,7,2264.103,1,2,3,6,Needs Attention,2264.103,7,3396.1545
C14587,1,25,5990.8045,5,4,4,13,Champions,5990.8045,25,8986.206750000001
C14588,29,14,3316.4925000000003,3,4,4,11,Loyal Customers,3316.4925000000003,14,4974.73875
C14589,17,21,3676.7825,3,4,4,11,Loyal Customers,3676.7825,21,5515.17375
C14590,95,3,616.9155,1,1,1,3,At Risk,616.9155,3,925.3732499999999
C14591,55,9,2680.4325000000003,2,2,3,7,Potential Loyalists,2680.4325000000003,9,4020.6487500000003
C14592,1,37,11865.960000000001,5,5,5,15,Champions,11865.960000000001,37,17798.940000000002
C14593,1,6,628.99,5,1,1,7,Potential Loyalists,628.99,6,943.485
C14594,26,9,2972.136,3,2,3,8,Potential Loyalists,2972.136,9,4458.204
C14595,33,10,1296.7259999999999,2,3,2,7,Potential Loyalists,1296.7259999999999,10,1945.089
C14596,7,11,2988.0480000000002,4,3,3,10,Loyal Customers,2988.0480000000002,11,4482.072
C14597,87,9,1801.212,1,2,2,5,Needs Attention,1801.212,9,2701.818
C14598,20,5,1836.947,3,1,2,6,Needs Attention,1836.947,5,2755.4204999999997
C14599,8,39,11144.5595,4,5,5,14,Champions,11144.5595,39,16716.839249999997
C14600,138,6,2356.7035,1,1,3,5,Needs Attention,2356.7035,6,3535.0552500000003
C14601,39,8,1096.403,2,2,1,5,Needs Attention,1096.403,8,1644.6045
C14602,5,11,2347.4375,5,3,3,11,Loyal Customers,2347.4375,11,3521.15625
C14603,5,9,1717.3175,5,2,2,9,Potential Loyalists,1717.3175,9,2575.97625
C14604,2,11,1801.75,5,3,2,10,Loyal Customers,1801.75,11,2702.625
C14605,7,11,2737.761,4,3,3,10,Loyal Customers,2737.761,11,4106.6415
C14606,9,30,6967.966,4,5,5,14,Champions,6967.966,30,10451.949
C14607,10,12,3012.3269999999998,4,3,3,10,Loyal Customers,3012.3269999999998,12,4518.4905
C14608,12,4,578.501,4,1,1,6,Needs Attention,578.501,4,867.7515
C14609,36,13,2714.137,2,3,3,8,Potential Loyalists,2714.137,13,4071.2055
C14610,11,10,2664.2025,4,3,3,10,Loyal Customers,2664.2025,10,3996.30375
C14611,15,5,1115.911,3,1,1,5,Needs Attention,1115.911,5,1673.8665
C14612,1,47,9498.986,5,5,5,15,Champions,9498.986,47,14248.479000000001
C14613,70,25,6330.477,1,4,4,9,Potential Loyalists,6330.477,25,9495.7155
C14614,6,17,4044.073,4,4,4,12,Loyal Customers,4044.073,17,6066.1095
C14615,58,11,2022.6505,2,3,2,7,Potential Loyalists,2022.6505,11,3033.97575
C14616,16,18,3579.3005,3,4,4,11,Loyal Customers,3579.3005,18,5368.95075
C14617,18,7,989.474,3,2,1,6,Needs Attention,989.474,7,1484.211
C14618,127,4,337.449,1,1,1,3,At Risk,337.449,4,506.1735
C14619,235,7,1550.76,1,2,2,5,Needs Attention,1550.76,7,2326.14
C14620,20,9,3929.8755,3,2,4,9,Potential Loyalists,3929.8755,9,5894.81325
C14621,24,5,2013.694,3,1,2,6,Needs Attention,2013.694,5,3020.541
C14622,4,13,1769.1065,5,3,2,10,Loyal Customers,1769.1065,13,2653.6597500000003
C14623,6,15,3092.221,4,4,3,11,Loyal Customers,3092.221,15,4638.3315
C14624,5,16,3365.24,5,4,4,13,Champions,3365.24,16,5047.86
C14625,82,9,3497.496,1,2,4,7,Potential Loyalists,3497.496,9,5246.244000000001
C14626,168,2,462.901,1,1,1,3,At Risk,462.901,2,694.3515
C14627,30,13,1966.5549999999998,3,3,2,8,Potential Loyalists,1966.5549999999998,13,2949.8324999999995
C14628,218,3,270.22549999999995,1,1,1,3,At Risk,270.22549999999995,3,405.3382499999999
C14629,339,2,259.85,1,1,1,3,At Risk,259.85,2,389.77500000000003
C14630,31,15,3765.646,2,4,4,10,Loyal Customers,3765.646,15,5648.469
C14631,53,12,3147.5805,2,3,3,8,Potential Loyalists,3147.5805,12,4721.37075
C14632,19,41,11104.551,3,5,5,13,Champions,11104.551,41,16656.8265
C14633,56,8,2109.5455,2,2,3,7,Potential Loyalists,2109.5455,8,3164.3182500000003
C14634,20,18,3248.1945,3,4,3,10,Loyal Customers,3248.1945,18,4872.29175
C14635,135,8,1780.5155,1,2,2,5,Needs Attention,1780.5155,8,2670.77325
C14636,8,12,3754.8445,4,3,4,11,Loyal Customers,3754.8445,12,5632.266750000001
C14637,24,4,658.05,3,1,1,5,Needs Attention,658.05,4,987.0749999999999
C14638,149,7,1273.5195,1,2,2,5,Needs Attention,1273.5195,7,1910.27925
C14639,4,15,2894.6495,5,4,3,12,Loyal Customers,2894.6495,15,4341.97425
C14640,88,5,3273.587,1,1,4,6,Needs Attention,3273.587,5,4910.3805
C14641,70,2,553.1379999999999,1,1,1,3,At Risk,553.1379999999999,2,829.7069999999999
